eb_type,country,isCtryFlagged,isCtryGrey,color,eb_prev,prev,h,hm,num_pos,num_tested,num_arrivals,alpha,beta,alpha.post,beta.post,p0,S0,low,up,date
MA,MA,FALSE,FALSE,white,0.001935055873215941,0,0.0019391372910776685,-1.7006168256460775e-4,0,79,921,0.9193714368868025,395.1942671987072,0.9193714368868025,474.1942671987072,0.002320979,396.113638635594,7.986899483377935e-5,0.005966652701890581,2020-08-02
MC,MC,FALSE,FALSE,white,0.002045647492849901,0.0019398642095053346,0.0020470819139489145,0.001345875521338624,2,1031,9592,0.9193714368868025,395.1942671987072,2.9193714368868022,1424.1942671987072,0.002320979,396.113638635594,5.447960531196415e-4,0.004323392535773211,2020-08-02
ME,ME,FALSE,FALSE,white,7.059954555082232e-4,5.349023803155924e-4,7.061662286212094e-4,4.6427640956678295e-4,2,3739,10134,0.9193714368868025,395.1942671987072,2.9193714368868022,4132.194267198707,0.002320979,396.113638635594,1.878847828708695e-4,0.001492866080563835,2020-08-02
MG,MG,TRUE,FALSE,black,0.0040472897561340745,0,0.0040618246778505495,4.7055185275916535e-4,0,2,3,1.1310264843905842,276.32178083596494,1.1310264843905842,278.32178083596494,0.004076464373577832,277.45280732035553,2.779734924665505e-4,0.01158827414428687,2020-08-02
MH,MH,TRUE,FALSE,black,0.0040618246778505495,0,0.004076464373577833,4.7224782353453345e-4,0,1,2,1.1310264843905842,276.32178083596494,1.1310264843905842,277.32178083596494,0.004076464373577832,277.45280732035553,2.7897546626943776e-4,0.01162980681787007,2020-08-02
MK,MK,TRUE,FALSE,black,0.003714948449138391,0,0.003727190710074921,4.317853756161146e-4,0,27,61,1.1310264843905842,276.32178083596494,1.1310264843905842,303.32178083596494,0.004076464373577832,277.45280732035553,2.550705793094405e-4,0.010638464140257708,2020-08-02
ML,ML,TRUE,FALSE,black,0.0023589943934458333,0,0.002363924857552958,2.738545628448018e-4,0,202,376,1.1310264843905842,276.32178083596494,1.1310264843905842,478.32178083596494,0.004076464373577832,277.45280732035553,1.6177013583020558e-4,0.0067599730024727744,2020-08-02
MM,MM,TRUE,FALSE,black,0.0025678721206741045,0,0.0025737154605683975,2.981582600178215e-4,0,163,439,1.1310264843905842,276.32178083596494,1.1310264843905842,439.32178083596494,0.004076464373577832,277.45280732035553,1.7612758428024253e-4,0.007357775530931532,2020-08-02
MN,MN,FALSE,FALSE,white,0.002236295151720135,0,0.0022417480187819573,-1.966005407219338e-4,0,15,46,0.9193714368868025,395.1942671987072,0.9193714368868025,410.1942671987072,0.002320979,396.113638635594,9.233109418231616e-5,0.006894466493665097,2020-08-02
MO,MO,TRUE,FALSE,black,0.003934651029969232,0,0.003948386803993499,4.574103693249905e-4,0,10,19,1.1310264843905842,276.32178083596494,1.1310264843905842,286.32178083596494,0.004076464373577832,277.45280732035553,2.7020957214967176e-4,0.01126639524467632,2020-08-02
MP,MP,TRUE,FALSE,black,0.0040618246778505495,0,0.004076464373577833,4.7224782353453345e-4,0,1,1,1.1310264843905842,276.32178083596494,1.1310264843905842,277.32178083596494,0.004076464373577832,277.45280732035553,2.7897546626943776e-4,0.01162980681787007,2020-08-02
MT,MT,FALSE,FALSE,white,6.856020493201873e-4,5.178663904712584e-4,6.857630978867789e-4,4.5086215680677986e-4,2,3862,13241,0.9193714368868025,395.1942671987072,2.9193714368868022,4255.194267198707,0.002320979,396.113638635594,1.824555335690422e-4,0.0014497545349258518,2020-08-02
MU,MU,TRUE,FALSE,black,0.0040618246778505495,0,0.004076464373577833,4.7224782353453345e-4,0,1,5,1.1310264843905842,276.32178083596494,1.1310264843905842,277.32178083596494,0.004076464373577832,277.45280732035553,2.7897546626943776e-4,0.01162980681787007,2020-08-02
MV,MV,TRUE,FALSE,black,0.004076464373577833,NA,0.0040912099802985265,4.7395606382376045e-4,0,0,3,1.1310264843905842,276.32178083596494,1.1310264843905842,276.32178083596494,0.004076464373577832,277.45280732035553,2.7998468956612474e-4,0.011671638267296891,2020-08-02
MW,MW,TRUE,FALSE,black,0.0040472897561340745,0,0.0040618246778505495,4.7055185275916535e-4,0,2,7,1.1310264843905842,276.32178083596494,1.1310264843905842,278.32178083596494,0.004076464373577832,277.45280732035553,2.779734924665505e-4,0.01158827414428687,2020-08-02
MX,MX,TRUE,FALSE,black,0.004018529767596974,0,0.004032858487662189,4.6719619476269064e-4,0,4,8,1.1310264843905842,276.32178083596494,1.1310264843905842,280.32178083596494,0.004076464373577832,277.45280732035553,2.759909831213676e-4,0.011506092411779467,2020-08-02
NA_,NA_,TRUE,FALSE,black,0.003962218816510939,0,0.0039761480825070685,4.606264414294212e-4,0,8,34,1.1310264843905842,276.32178083596494,1.1310264843905842,284.32178083596494,0.004076464373577832,277.45280732035553,2.721096070064555e-4,0.011345176904307697,2020-08-02
NC,NC,TRUE,FALSE,black,0.0039901756312905705,0,0.004004302506746848,4.6388805844643305e-4,0,6,11,1.1310264843905842,276.32178083596494,1.1310264843905842,282.32178083596494,0.004076464373577832,277.45280732035553,2.740365520731165e-4,0.011425068091626356,2020-08-02
NE,NE,TRUE,FALSE,black,0.003948386803993499,0,0.003962218816510939,4.590127720955881e-4,0,9,40,1.1310264843905842,276.32178083596494,1.1310264843905842,285.32178083596494,0.004076464373577832,277.45280732035553,2.71156261157174e-4,0.011305648833152548,2020-08-02
NF,NF,TRUE,FALSE,black,0.0040618246778505495,0,0.004076464373577833,4.7224782353453345e-4,0,1,2,1.1310264843905842,276.32178083596494,1.1310264843905842,277.32178083596494,0.004076464373577832,277.45280732035553,2.7897546626943776e-4,0.01162980681787007,2020-08-02
NG,NG,TRUE,FALSE,black,0.0040472897561340745,0,0.0040618246778505495,4.7055185275916535e-4,0,2,4,1.1310264843905842,276.32178083596494,1.1310264843905842,278.32178083596494,0.004076464373577832,277.45280732035553,2.779734924665505e-4,0.01158827414428687,2020-08-02
NL,NL,FALSE,FALSE,white,0.0013169366504336441,0,0.0013188257780843541,-1.156605733191586e-4,0,302,7051,0.9193714368868025,395.1942671987072,0.9193714368868025,697.1942671987072,0.002320979,396.113638635594,5.432183783919608e-5,0.00406197073686326,2020-08-02
NL*,NL,FALSE,TRUE,grey,0.001946796278475251,0.0010460251046025104,0.0019485644473522222,0.0010403189896630906,1,956,18916,1.1454161216616447,144.87853234302048,2.1454161216616447,1099.8785323430204,0.007844029241126014,146.02394846468212,3.772516927092216e-4,0.004513267403249993,2020-08-02
NO,NO,FALSE,FALSE,white,0.0012626757529354963,0,0.0012644123119626449,-1.1088853080034991e-4,0,332,566,0.9193714368868025,395.1942671987072,0.9193714368868025,727.1942671987072,0.002320979,396.113638635594,5.208075443498916e-5,0.003894713864253357,2020-08-02
NR,NR,TRUE,FALSE,black,0.0038411129263239197,0,0.0038542022982110003,4.464993386399798e-4,0,17,30,1.1310264843905842,276.32178083596494,1.1310264843905842,293.32178083596494,0.004076464373577832,277.45280732035553,2.637634236374709e-4,0.010999071184206288,2020-08-02
NZ,NZ,FALSE,FALSE,white,0.0014707268887837277,0,0.0014730833937497126,-1.2918891388027297e-4,0,229,5074,0.9193714368868025,395.1942671987072,0.9193714368868025,624.1942671987072,0.002320979,396.113638635594,6.067503597455922e-5,0.004535972962603936,2020-08-02
OM,OM,TRUE,FALSE,black,0.004004302506746848,0,0.004018529767596974,4.6553624971111784e-4,0,5,16,1.1310264843905842,276.32178083596494,1.1310264843905842,281.32178083596494,0.004076464373577832,277.45280732035553,2.7501029522446517e-4,0.011465437108713394,2020-08-02
PE,PE,TRUE,FALSE,black,0.004004302506746848,0,0.004018529767596974,4.6553624971111784e-4,0,5,10,1.1310264843905842,276.32178083596494,1.1310264843905842,281.32178083596494,0.004076464373577832,277.45280732035553,2.7501029522446517e-4,0.011465437108713394,2020-08-02
PF,PF,TRUE,FALSE,black,0.004032858487662189,0,0.0040472897561340745,4.6886801978117084e-4,0,3,5,1.1310264843905842,276.32178083596494,1.1310264843905842,279.32178083596494,0.004076464373577832,277.45280732035553,2.769786903247084e-4,0.011547037057020093,2020-08-02
PH,PH,TRUE,FALSE,black,0.003934651029969232,0,0.003948386803993499,4.574103693249905e-4,0,10,16,1.1310264843905842,276.32178083596494,1.1310264843905842,286.32178083596494,0.004076464373577832,277.45280732035553,2.7020957214967176e-4,0.01126639524467632,2020-08-02
PK,PK,TRUE,FALSE,black,0.004032858487662189,0,0.0040472897561340745,4.6886801978117084e-4,0,3,6,1.1310264843905842,276.32178083596494,1.1310264843905842,279.32178083596494,0.004076464373577832,277.45280732035553,2.769786903247084e-4,0.011547037057020093,2020-08-02
PL,PL,FALSE,FALSE,white,0.0014758360590953923,0.0012642225031605564,0.0014765825190005064,9.707946975730542e-4,2,1582,30272,0.9193714368868025,395.1942671987072,2.9193714368868022,1975.1942671987072,0.002320979,396.113638635594,3.929234168306214e-4,0.003119807231687609,2020-08-02
PR,PR,TRUE,FALSE,black,0.0040618246778505495,0,0.004076464373577833,4.7224782353453345e-4,0,1,1,1.1310264843905842,276.32178083596494,1.1310264843905842,277.32178083596494,0.004076464373577832,277.45280732035553,2.7897546626943776e-4,0.01162980681787007,2020-08-02
PS,PS,TRUE,FALSE,black,0.004032858487662189,0,0.0040472897561340745,4.6886801978117084e-4,0,3,6,1.1310264843905842,276.32178083596494,1.1310264843905842,279.32178083596494,0.004076464373577832,277.45280732035553,2.769786903247084e-4,0.011547037057020093,2020-08-02
PT,PT,FALSE,FALSE,white,0.0022472275428238792,0,0.0022527339197985297,-1.9756400051406037e-4,0,13,62,0.9193714368868025,395.1942671987072,0.9193714368868025,408.1942671987072,0.002320979,396.113638635594,9.278350584080113e-5,0.006928132844453483,2020-08-02
PW,PW,TRUE,FALSE,black,0.0040618246778505495,0,0.004076464373577833,4.7224782353453345e-4,0,1,7,1.1310264843905842,276.32178083596494,1.1310264843905842,277.32178083596494,0.004076464373577832,277.45280732035553,2.7897546626943776e-4,0.01162980681787007,2020-08-02
QA,QA,TRUE,FALSE,black,0.004032858487662189,0,0.0040472897561340745,4.6886801978117084e-4,0,3,7,1.1310264843905842,276.32178083596494,1.1310264843905842,279.32178083596494,0.004076464373577832,277.45280732035553,2.769786903247084e-4,0.011547037057020093,2020-08-02
RE,RE,TRUE,FALSE,black,0.004076464373577833,NA,0.0040912099802985265,4.7395606382376045e-4,0,0,1,1.1310264843905842,276.32178083596494,1.1310264843905842,276.32178083596494,0.004076464373577832,277.45280732035553,2.7998468956612474e-4,0.011671638267296891,2020-08-02
RO*,RO,FALSE,TRUE,grey,0.0027048201344067714,0.0023518344308560675,0.0027060111478860592,0.0022656811369779636,5,2126,10443,1.1454161216616447,144.87853234302048,6.145416121661645,2265.8785323430207,0.007844029241126014,146.02394846468212,0.0011935495002620053,0.004709296299209772,2020-08-02
RS,RS,TRUE,FALSE,black,0.0040618246778505495,0,0.004076464373577833,4.7224782353453345e-4,0,1,2,1.1310264843905842,276.32178083596494,1.1310264843905842,277.32178083596494,0.004076464373577832,277.45280732035553,2.7897546626943776e-4,0.01162980681787007,2020-08-02
RU,RU,TRUE,FALSE,black,0.0040472897561340745,0,0.0040618246778505495,4.7055185275916535e-4,0,2,9,1.1310264843905842,276.32178083596494,1.1310264843905842,278.32178083596494,0.004076464373577832,277.45280732035553,2.779734924665505e-4,0.01158827414428687,2020-08-02
RW,RW,FALSE,FALSE,white,0.003055770992421236,0.004310344827586207,0.003060643747220621,0.0014660364250521985,1,232,9752,0.9193714368868025,395.1942671987072,1.9193714368868025,626.1942671987072,0.002320979,396.113638635594,5.161217115714665e-4,0.007333564738026155,2020-08-02
SB,SB,TRUE,FALSE,black,0.0040618246778505495,0,0.004076464373577833,4.7224782353453345e-4,0,1,2,1.1310264843905842,276.32178083596494,1.1310264843905842,277.32178083596494,0.004076464373577832,277.45280732035553,2.7897546626943776e-4,0.01162980681787007,2020-08-02
SC,SC,TRUE,FALSE,black,0.004076464373577833,NA,0.0040912099802985265,4.7395606382376045e-4,0,0,1,1.1310264843905842,276.32178083596494,1.1310264843905842,276.32178083596494,0.004076464373577832,277.45280732035553,2.7998468956612474e-4,0.011671638267296891,2020-08-02
SE,SE,FALSE,FALSE,white,8.104606710832698e-4,6.238303181534623e-4,8.106857294269966e-4,5.329938539829091e-4,2,3206,15806,0.9193714368868025,395.1942671987072,2.9193714368868022,3599.194267198707,0.002320979,396.113638635594,2.1569798058536794e-4,0.0017136942918263053,2020-08-02
SI,SI,FALSE,FALSE,white,0.002236295151720135,0,0.0022417480187819573,-1.966005407219338e-4,0,15,150,0.9193714368868025,395.1942671987072,0.9193714368868025,410.1942671987072,0.002320979,396.113638635594,9.233109418231616e-5,0.006894466493665097,2020-08-02
SK,SK,FALSE,FALSE,white,0.0023093191181232857,0,0.0023151343782741524,-2.0303649955267657e-4,0,2,10,0.9193714368868025,395.1942671987072,0.9193714368868025,397.1942671987072,0.002320979,396.113638635594,9.535321416588105e-5,0.00711933710605972,2020-08-02
SL,SL,TRUE,FALSE,black,0.003714948449138391,0,0.003727190710074921,4.317853756161146e-4,0,27,46,1.1310264843905842,276.32178083596494,1.1310264843905842,303.32178083596494,0.004076464373577832,277.45280732035553,2.550705793094405e-4,0.010638464140257708,2020-08-02
SM,SM,FALSE,FALSE,white,0.0017541452256044487,0,0.0017574985031641385,-1.541320224865408e-4,0,128,1745,0.9193714368868025,395.1942671987072,0.9193714368868025,523.1942671987072,0.002320979,396.113638635594,7.238852206946426e-5,0.005409314481201524,2020-08-02
SN,SN,TRUE,FALSE,black,0.0023589943934458333,0,0.002363924857552958,2.738545628448018e-4,0,202,406,1.1310264843905842,276.32178083596494,1.1310264843905842,478.32178083596494,0.004076464373577832,277.45280732035553,1.6177013583020558e-4,0.0067599730024727744,2020-08-02
SO,SO,TRUE,FALSE,black,0.012958785727831107,0.02,0.012979471700623316,0.011383182262193805,7,350,13969,1.1310264843905842,276.32178083596494,8.131026484390585,619.321780835965,0.004076464373577832,277.45280732035553,0.006518322458434599,0.021154003977019387,2020-08-02
SS,SS,TRUE,FALSE,black,0.004076464373577833,NA,0.0040912099802985265,4.7395606382376045e-4,0,0,2,1.1310264843905842,276.32178083596494,1.1310264843905842,276.32178083596494,0.004076464373577832,277.45280732035553,2.7998468956612474e-4,0.011671638267296891,2020-08-02
ST,ST,TRUE,FALSE,black,0.0040618246778505495,0,0.004076464373577833,4.7224782353453345e-4,0,1,1,1.1310264843905842,276.32178083596494,1.1310264843905842,277.32178083596494,0.004076464373577832,277.45280732035553,2.7897546626943776e-4,0.01162980681787007,2020-08-02
SV,SV,TRUE,FALSE,black,0.0040618246778505495,0,0.004076464373577833,4.7224782353453345e-4,0,1,6,1.1310264843905842,276.32178083596494,1.1310264843905842,277.32178083596494,0.004076464373577832,277.45280732035553,2.7897546626943776e-4,0.01162980681787007,2020-08-02
SY,SY,TRUE,FALSE,black,0.0040472897561340745,0,0.0040618246778505495,4.7055185275916535e-4,0,2,3,1.1310264843905842,276.32178083596494,1.1310264843905842,278.32178083596494,0.004076464373577832,277.45280732035553,2.779734924665505e-4,0.01158827414428687,2020-08-02
SZ,SZ,TRUE,FALSE,black,0.0040618246778505495,0,0.004076464373577833,4.7224782353453345e-4,0,1,6,1.1310264843905842,276.32178083596494,1.1310264843905842,277.32178083596494,0.004076464373577832,277.45280732035553,2.7897546626943776e-4,0.01162980681787007,2020-08-02
TD,TD,TRUE,FALSE,black,0.0040472897561340745,0,0.0040618246778505495,4.7055185275916535e-4,0,2,6,1.1310264843905842,276.32178083596494,1.1310264843905842,278.32178083596494,0.004076464373577832,277.45280732035553,2.779734924665505e-4,0.01158827414428687,2020-08-02
TF,TF,TRUE,FALSE,black,0.0040618246778505495,0,0.004076464373577833,4.7224782353453345e-4,0,1,2,1.1310264843905842,276.32178083596494,1.1310264843905842,277.32178083596494,0.004076464373577832,277.45280732035553,2.7897546626943776e-4,0.01162980681787007,2020-08-02
TG,TG,TRUE,FALSE,black,0.004076464373577833,NA,0.0040912099802985265,4.7395606382376045e-4,0,0,1,1.1310264843905842,276.32178083596494,1.1310264843905842,276.32178083596494,0.004076464373577832,277.45280732035553,2.7998468956612474e-4,0.011671638267296891,2020-08-02
TH,TH,FALSE,FALSE,white,0.004646110070889896,0.058823529411764705,0.004657383927504474,0.002230868747587712,1,17,39,0.9193714368868025,395.1942671987072,1.9193714368868025,411.1942671987072,0.002320979,396.113638635594,7.85577904541473e-4,0.011142369371294536,2020-08-02
TJ,TJ,TRUE,FALSE,black,0.004032858487662189,0,0.0040472897561340745,4.6886801978117084e-4,0,3,6,1.1310264843905842,276.32178083596494,1.1310264843905842,279.32178083596494,0.004076464373577832,277.45280732035553,2.769786903247084e-4,0.011547037057020093,2020-08-02
TL,TL,TRUE,FALSE,black,0.0020252856992834,0,0.0020289188062884915,2.3504498079473518e-4,0,281,637,1.1310264843905842,276.32178083596494,1.1310264843905842,557.321780835965,0.004076464373577832,277.45280732035553,1.3884360934489576e-4,0.005804650241810427,2020-08-02
TN,TN,FALSE,FALSE,white,0.002269416156867015,0,0.0022750319439622715,-1.995195296684942e-4,0,9,25,0.9193714368868025,395.1942671987072,0.9193714368868025,404.1942671987072,0.002320979,396.113638635594,9.370176137796822e-5,0.006996461646379126,2020-08-02
TO,TO,TRUE,FALSE,black,0.004032858487662189,0,0.0040472897561340745,4.6886801978117084e-4,0,3,6,1.1310264843905842,276.32178083596494,1.1310264843905842,279.32178083596494,0.004076464373577832,277.45280732035553,2.769786903247084e-4,0.011547037057020093,2020-08-02
TR,TR,TRUE,FALSE,black,0.0040618246778505495,0,0.004076464373577833,4.7224782353453345e-4,0,1,1,1.1310264843905842,276.32178083596494,1.1310264843905842,277.32178083596494,0.004076464373577832,277.45280732035553,2.7897546626943776e-4,0.01162980681787007,2020-08-02
TT,TT,TRUE,FALSE,black,0.004032858487662189,0,0.0040472897561340745,4.6886801978117084e-4,0,3,8,1.1310264843905842,276.32178083596494,1.1310264843905842,279.32178083596494,0.004076464373577832,277.45280732035553,2.769786903247084e-4,0.011547037057020093,2020-08-02
TV,TV,TRUE,FALSE,black,0.0040618246778505495,0,0.004076464373577833,4.7224782353453345e-4,0,1,2,1.1310264843905842,276.32178083596494,1.1310264843905842,277.32178083596494,0.004076464373577832,277.45280732035553,2.7897546626943776e-4,0.01162980681787007,2020-08-02
